structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::UNXHWFMMPAWVPI-ZXZARUISSA-N,"meso-1,2,3,4-butanetetrol",OC[C@@H](O)[C@@H](O)CO,C4H10O4,UNXHWFMMPAWVPI-ZXZARUISSA-N,302,liquid|solid,liquid|solid,50.0,435.15,101.325,101.325,30.632,355.65,172.54406291390728,156.8
inchikey::UBXAKNTVXQMEAG-UHFFFAOYSA-L,"sulfuric acid, strontium salt (1:1)",O=S(=O)([O-])[O-].[Sr+2],O4SSr,UBXAKNTVXQMEAG-UHFFFAOYSA-L,300,solid,solid,50.0,322.78,101.325,101.325,25.73,103.573671532,74.54260373286667,78.60188611199999
inchikey::NYBMDCVVYJIYMX-UHFFFAOYSA-N,benzylferrocene,[Fe+2].c1cc[cH-]c1.c1ccc(Cc2ccc[cH-]2)cc1,C17H16Fe,NYBMDCVVYJIYMX-UHFFFAOYSA-N,299,liquid|solid,liquid|solid,50.0,372.02,101.325,101.325,79.31,436.26,218.26315719063547,197.74
inchikey::DVDDPHZQHJULPP-UHFFFAOYSA-K,cesium manganese(II) phosphate,O=P([O-])([O-])[O-].[Cs+].[Mn+2],CsMnO4P,DVDDPHZQHJULPP-UHFFFAOYSA-K,299,solid,solid,50.0,650.0,101.325,101.325,42.054599376,187.07562,133.90359829404684,144.17294448
inchikey::AEZLAQZYZLLTIV-UHFFFAOYSA-N,1-tetradecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C20H35F6N3O4S2,AEZLAQZYZLLTIV-UHFFFAOYSA-N,295,liquid|solid,liquid|solid,50.0,370.0,101.325,101.325,181.5,1438.0,642.602372881356,607.2
inchikey::DFVKPOAVMQSZGF-UHFFFAOYSA-N,"3,3-bis(4-methoxy-3-methylphenyl)-1(3H)-isobenzofuranone",COc1ccc(C2(c3ccc(OC)c(C)c3)OC(=O)c3ccccc32)cc1C,C24H22O4,DFVKPOAVMQSZGF-UHFFFAOYSA-N,293,glass|liquid|solid,liquid|other|solid,50.225,372.2,101.325,101.325,97.148,680.12,306.4153412969284,280.78
inchikey::KYCQOKLOSUBEJK-UHFFFAOYSA-M,1-butyl-3-methylimidazolium bromide,CCCCn1cc[n+](C)c1.[Br-],C8H15BrN2,KYCQOKLOSUBEJK-UHFFFAOYSA-M,292,glass|liquid|solid,liquid|other|solid,50.0,403.2,101.0,101.325,74.81,705.5734196,185.91929341954798,168.2650176329
inchikey::BKEYMEHUKWZQJF-UHFFFAOYSA-K,caesium-magnesium monophosphate,O=P([O-])([O-])[O-].[Cs+].[Mg+2],CsMgO4P,BKEYMEHUKWZQJF-UHFFFAOYSA-K,290,solid,solid,50.0,650.0,101.325,101.325,40.28,171.3,122.40306896551724,124.85
inchikey::QDKNBSXWLOONGP-UHFFFAOYSA-N,1-hexylquinolinium bis(trifluoromethylsulfonyl)amide,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C17H20F6N2O4S2,QDKNBSXWLOONGP-UHFFFAOYSA-N,289,liquid|solid,liquid|solid,203.04,370.13,101.325,101.325,280.12,9157.65,675.1233217993079,418.55
inchikey::DKNWSYNQZKUICI-UHFFFAOYSA-N,"tricyclo(3.3.1.1:3,7)decan-1-amine",NC12CC3CC(CC(C3)C1)C2,C10H17N,DKNWSYNQZKUICI-UHFFFAOYSA-N,287,solid,solid,50.0,370.0,101.325,101.325,40.29,373.7354265,175.42188352902437,164.5433613
inchikey::XKEFYDZQGKAQCN-UHFFFAOYSA-N,"1,3,5-trichlorobenzene",Clc1cc(Cl)cc(Cl)c1,C6H3Cl3,XKEFYDZQGKAQCN-UHFFFAOYSA-N,286,liquid|solid,liquid|solid,50.0,380.86,101.325,101.325,45.36,207.96,122.6479020979021,119.86500000000001
inchikey::MSXVEPNJUHWQHW-UHFFFAOYSA-N,2-methylbutan-2-ol,CCC(C)(C)O,C5H12O,MSXVEPNJUHWQHW-UHFFFAOYSA-N,284,liquid|solid,liquid|solid,84.18,368.76,101.325,101.325,59.96,298.79,166.80802816901408,146.99
inchikey::QQCIBICIISNSAY-UHFFFAOYSA-K,terbium orthophosphate,O=P([O-])([O-])[O-].[Tb+3],O4PTb,QQCIBICIISNSAY-UHFFFAOYSA-K,282,solid,solid,50.0,1009.0,101.325,101.325,21.44,144.8,106.9845390070922,128.35000000000002
inchikey::PHYFQTYBJUILEZ-WUOFIQDXSA-N,trielaidin,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C/CCCCCCCC)OC(=O)CCCCCCC/C=C/CCCCCCCC,C57H104O6,PHYFQTYBJUILEZ-WUOFIQDXSA-N,281,liquid|solid,liquid|solid,50.0,350.15,101.325,101.325,327.6098622,2118.83891958,1102.0194552888256,1035.9555102
inchikey::CMIHHWBVHJVIGI-UHFFFAOYSA-N,gadolinium sesquioxide,[Gd+3].[Gd+3].[O-2].[O-2].[O-2],Gd2O3,CMIHHWBVHJVIGI-UHFFFAOYSA-N,278,solid,solid,50.0,400.65,101.325,101.325,21.9,114.2,81.68964028776979,88.38
inchikey::MWKFXSUHUHTGQN-UHFFFAOYSA-N,decan-1-ol,CCCCCCCCCCO,C10H22O,MWKFXSUHUHTGQN-UHFFFAOYSA-N,274,liquid|solid,liquid|solid,50.0,388.12,100.0,101.325,58.34,476.04,281.4710583941606,249.055
inchikey::UHCBBWUQDAVSMS-UHFFFAOYSA-N,fluoroethane,CCF,C2H5F,UHCBBWUQDAVSMS-UHFFFAOYSA-N,273,gas|liquid,gas|liquid,303.42,383.88,1020.0,12280.0,71.16170638824,239.15850577416,115.14197881095033,111.498047424
inchikey::IEECXTSVVFWGSE-UHFFFAOYSA-M,iron oxyhydroxide,[Fe+3].[O-2].[OH-],HFeO2,IEECXTSVVFWGSE-UHFFFAOYSA-M,273,solid,solid,50.0,390.42,101.325,101.325,7.071,98.99,56.27123443223443,59.764
inchikey::LTXHKPDRHPMBKA-UHFFFAOYSA-N,aluminium cobalt oxide,[Al+3].[Al+3].[Co+2].[O-2].[O-2].[O-2].[O-2],Al2CoO4,LTXHKPDRHPMBKA-UHFFFAOYSA-N,272,solid,solid,50.0,400.25,101.325,101.325,8.31,143.52,80.9189705882353,89.495
inchikey::TWNIBLMWSKIRAT-VFUOTHLCSA-N,"1,6-anhydro-.beta.-D-glucopyranose",O[C@@H]1[C@@H](O)[C@@H]2OC[C@@H](O2)[C@H]1O,C6H10O5,TWNIBLMWSKIRAT-VFUOTHLCSA-N,270,solid,solid,50.0,384.0,101.325,101.325,34.47,265.9,142.8111111111111,147.65
inchikey::QPRQEDXDYOZYLA-UHFFFAOYSA-N,2-methyl-1-butanol,CCC(C)CO,C5H12O,QPRQEDXDYOZYLA-UHFFFAOYSA-N,269,glass|liquid,liquid|other,84.68,355.12,101.325,101.325,66.37,272.93,153.85773234200744,153.38
inchikey::HEBKCHPVOIAQTA-QWWZWVQMSA-N,D-arabitol,OC[C@@H](O)C(O)[C@H](O)CO,C5H12O5,HEBKCHPVOIAQTA-QWWZWVQMSA-N,267,liquid|solid,liquid|solid,50.0,424.15,101.325,101.325,36.092,458.28,207.59426217228463,181.55
inchikey::IEKPEVWFUIKZFI-UHFFFAOYSA-N,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C22H39F6N3O4S2,IEKPEVWFUIKZFI-UHFFFAOYSA-N,265,liquid|solid,liquid|solid,50.0,370.0,101.325,101.325,190.0,1278.0,763.5003773584906,806.6
inchikey::UUIQMZJEGPQKFD-UHFFFAOYSA-N,methyl butanoate,CCCC(=O)OC,C5H10O2,UUIQMZJEGPQKFD-UHFFFAOYSA-N,264,liquid|solid,liquid|solid,50.0,371.9,101.325,101.325,50.769,8659.7,182.96028787878788,185.16899999999998
inchikey::AFSDNFLWKVMVRB-UHFFFAOYSA-N,"2,3,7,8-tetrahydroxychromeno[5,4,3-cde]chromene-5,10-dione",O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,C14H6O8,AFSDNFLWKVMVRB-UHFFFAOYSA-N,263,solid,solid,260.15,522.15,100.0,100.0,292.07,503.6,408.82064638783265,417.54
inchikey::LCGLNKUTAGEVQW-UHFFFAOYSA-N,dimethyl ether,COC,C2H6O,LCGLNKUTAGEVQW-UHFFFAOYSA-N,263,liquid,liquid,133.47,365.15,1460.0,19489.0,67.7,153.8685896,102.5974401196958,108.0
inchikey::RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",CC1COC(=O)O1,C4H6O3,RUOJZAUFBMNUDX-UHFFFAOYSA-N,262,liquid|solid,liquid|solid,154.0,423.15,101.3,101.325,76.84,205.1,141.9801384466809,144.85
inchikey::XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,H2O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,262,gas|liquid,gas|liquid,278.15,577.18,90.0,20000.0,63.30569392,104.340898704,76.25226091059541,75.41196208
inchikey::AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,CCCCCO,C5H12O,AMQJEAYHLZJPGS-UHFFFAOYSA-N,260,liquid|solid,liquid|solid,84.35,380.76,101.325,101.325,65.89,280.36,179.01446153846152,184.865
inchikey::JBVIPXVOVFRDNK-UHFFFAOYSA-N,gadolinium zirconate,[Gd+3].[Gd+3].[O-].[O-].[O-].[O-].[O-].[O-].[O].[Zr].[Zr],Gd2O7Zr2,JBVIPXVOVFRDNK-UHFFFAOYSA-N,259,solid,solid,50.0,405.18,101.325,101.325,33.19,250.4,167.30640926640928,178.5
inchikey::REZBJCUQELMZBL-UHFFFAOYSA-N,4-tert-butylphenyl phenyl ether,CC(C)(C)c1ccc(Oc2ccccc2)cc1,C16H18O,REZBJCUQELMZBL-UHFFFAOYSA-N,254,liquid|solid,liquid|solid,50.0,371.48,101.325,101.325,72.08647224,415.80674472,203.63061757382678,187.82392248
inchikey::BJHIKXHVCXFQLS-UYFOZJQFSA-N,D-fructose,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,C6H12O6,BJHIKXHVCXFQLS-UYFOZJQFSA-N,254,liquid|solid,liquid|solid,50.0,600.0,101.325,101.325,25.91,641.05,162.61258267716536,156.18
inchikey::HEBKCHPVOIAQTA-IMJSIDKUSA-N,L-(-)-arabitol,OC[C@H](O)C(O)[C@@H](O)CO,C5H12O5,HEBKCHPVOIAQTA-IMJSIDKUSA-N,254,liquid|solid,liquid|solid,50.0,418.15,101.325,101.325,36.418,453.6,209.9657755905512,183.875
inchikey::MFEVGQHCNVXMER-UHFFFAOYSA-L,lead(II) carbonate,O=C([O-])[O-].[Pb+2],CO3Pb,MFEVGQHCNVXMER-UHFFFAOYSA-L,253,solid,solid,50.0,320.0,101.325,101.325,30.59,94.332,75.30471936758894,81.893
inchikey::FENJKTQEFUPECW-UHFFFAOYSA-N,3-anilinopropanenitrile,N#CCCNc1ccccc1,C9H10N2,FENJKTQEFUPECW-UHFFFAOYSA-N,251,liquid|solid,liquid|solid,83.0,353.07,101.325,101.325,52.6,6677.0,725.6342629482073,156.0
inchikey::CWNOIUTVJRWADX-UHFFFAOYSA-N,"1,3-dimethyladamantane",CC12CC3CC(C1)CC(C)(C3)C2,C12H20,CWNOIUTVJRWADX-UHFFFAOYSA-N,250,liquid|solid,liquid|solid,50.15,359.0,101.325,101.325,43.168,299.74,160.99552000000003,140.685
inchikey::QKUKQJDQEKJZCB-UHFFFAOYSA-L,bis(methacryloyloxy)triphenylbismuth,C=C(C)C(=O)[O-].C=C(C)C(=O)[O-].[Bi+2].[c]1ccccc1.[c]1ccccc1.[c]1ccccc1,C26H25BiO4,QKUKQJDQEKJZCB-UHFFFAOYSA-L,248,solid,solid,50.0,385.5,101.325,101.325,135.7,679.0,452.7407258064517,479.6
inchikey::WVCSLTZAWJBKBL-UHFFFAOYSA-J,lithium lutetium fluoride,[F-].[F-].[F-].[F-].[Li+].[Lu+3],F4LiLu,WVCSLTZAWJBKBL-UHFFFAOYSA-J,247,solid,solid,319.1,951.7,101.325,101.325,130.85,167.53,153.99125506072872,156.1
inchikey::AQIXEPGDORPWBJ-UHFFFAOYSA-N,3-pentanol,CCC(O)CC,C5H12O,AQIXEPGDORPWBJ-UHFFFAOYSA-N,245,glass|liquid|solid,liquid|other|solid,50.0,309.35,101.325,101.325,42.29,260.74,146.05571428571426,150.52
inchikey::YWMVNVICRPXKEY-UHFFFAOYSA-N,"bis[(1,2,3,4,5,6-.eta.)-1,1'-biphenyl]chromium(1+) [5,6]fulleride(1-)-C60-Ih",[C]12c3c4c5c6c1c1c7c8c6c6c5c5c9c4c4c3c3c%10c%11c4c4c9c9c5c5c6c6c8c8c7c7c%12c%13c8c8c6c5c5c9c6c4c%11c4c9c6c5c8c%13c9c5c4c%10c4c(c5%12)c7c1[c-]2c34.[Cr+].c1ccc(-c2ccccc2)cc1.c1ccc(-c2ccccc2)cc1,C84H20Cr,YWMVNVICRPXKEY-UHFFFAOYSA-N,244,solid,solid,50.0,361.7,101.325,101.325,131.284376,1491.60336,786.9283143934425,870.10196
inchikey::RAINGWHUAKZMLY-UHFFFAOYSA-N,tricesium sodium molybdate,[Cs+].[Cs+].[Cs+].[Mo].[Mo].[Na+].[O-].[O-].[O-].[O-].[O].[O].[O].[O],Cs3Mo2NaO8,RAINGWHUAKZMLY-UHFFFAOYSA-N,241,solid,solid,50.0,300.0,101.325,101.325,121.25,297.96,226.8539834024896,242.26
inchikey::HZKODDDQUJIOQB-UHFFFAOYSA-N,sodium gadolinium titanate,[Gd+3].[Na+].[O-2].[O-2].[O-2].[O-2].[Ti+4],GdNaO4Ti,HZKODDDQUJIOQB-UHFFFAOYSA-N,240,solid,solid,50.0,630.1,101.325,101.325,26.62,200.0,139.42116666666666,148.6
inchikey::JYVLIDXNZAXMDK-UHFFFAOYSA-N,pentan-2-ol,CCCC(C)O,C5H12O,JYVLIDXNZAXMDK-UHFFFAOYSA-N,237,glass|liquid,liquid|other,79.67,301.07,101.325,101.325,63.18,235.81,141.18257383966244,148.98
inchikey::LXTHCCWEYOKFSR-UHFFFAOYSA-N,1-ethyladamantane,CCC12CC3CC(CC(C3)C1)C2,C12H20,LXTHCCWEYOKFSR-UHFFFAOYSA-N,236,liquid|solid,liquid|solid,50.23,373.9,101.325,101.325,45.533,313.52,174.02821186440676,152.505
inchikey::WYCFCXFPNOLVCU-UHFFFAOYSA-N,pyrimethanil myristic salt,CCCCCCCCCCCCCC(=O)O.Cc1cc(C)nc(Nc2ccccc2)n1,C26H41N3O2,WYCFCXFPNOLVCU-UHFFFAOYSA-N,233,liquid|solid,liquid|solid,78.6,360.55,101.325,101.325,206.3,802.3,500.6540772532189,471.4
inchikey::PGZPBCJSKZAQMA-UHFFFAOYSA-H,copper(II) tetrahydroxide sulfate,O=S(=O)([O-])[O-].[Cu+2].[Cu+2].[Cu+2].[OH-].[OH-].[OH-].[OH-],H4Cu3O8S,PGZPBCJSKZAQMA-UHFFFAOYSA-H,231,solid,solid,50.0,323.58,101.325,101.325,43.07,258.368294716,174.21406439286233,185.0666891416
inchikey::OKKJLVBELUTLKV-UHFFFAOYSA-N,methanol,CO,CH4O,OKKJLVBELUTLKV-UHFFFAOYSA-N,231,fluid|gas|liquid,gas|liquid|other,248.15,532.984,100.0,15000.0,73.696278,206.41366212,126.80662371363636,130.92303996
inchikey::OADDCINVIUHXGF-UHFFFAOYSA-N,aluminum nickel oxide,[Al+3].[Al+3].[Ni+2].[O-2].[O-2].[O-2].[O-2],Al2NiO4,OADDCINVIUHXGF-UHFFFAOYSA-N,230,solid,solid,50.0,400.5,101.325,101.325,7.06,141.81,85.53286956521738,92.405
inchikey::ZKCJJGOOPOIZTE-UHFFFAOYSA-N,1-(4-hydroxyphenyl)-1-pentanone,CCCCC(=O)c1ccc(O)cc1,C11H14O2,ZKCJJGOOPOIZTE-UHFFFAOYSA-N,226,liquid|solid,liquid|solid,288.67,351.93,101.325,101.325,235.0,393.2,278.0053097345133,257.1
inchikey::DALKLAYLIPSCQL-YPYQNWSCSA-N,Methylprednisolone aceponate,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C27H36O7,DALKLAYLIPSCQL-YPYQNWSCSA-N,226,solid,solid,50.0,346.44,101.325,101.325,115.0,717.2,434.91106194690263,424.3
inchikey::DVNVCVJZYQCJEV-UHFFFAOYSA-N,niobium potassium borate oxide (Nb3K3(BO3)2O6),[K+].[K+].[K+].[Nb+5].[Nb+5].[Nb+5].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-]B([O-])[O-].[O-]B([O-])[O-],B2K3Nb3O12,DVNVCVJZYQCJEV-UHFFFAOYSA-N,226,solid,solid,65.6925,220.47,101.325,101.325,111.368,326.573,220.25056194690265,233.36
inchikey::PVNIIMVLHYAWGP-UHFFFAOYSA-N,3-carboxylpyridine,O=C(O)c1cccnc1,C6H5NO2,PVNIIMVLHYAWGP-UHFFFAOYSA-N,224,liquid|solid,liquid|solid,50.0,531.37,101.325,101.325,33.99,7052.2,183.94017857142856,131.05
inchikey::GOUQDWQYMJAOKI-UHFFFAOYSA-N,zinc(II) 2-ethylimidazolide,CCc1ncc[n-]1.CCc1ncc[n-]1.[Zn+2],C10H14N4Zn,GOUQDWQYMJAOKI-UHFFFAOYSA-N,224,glass|solid,other|solid,50.0,302.88,101.325,101.325,60.35,291.43,180.70298660714283,185.1
inchikey::CJGXJKVMUHXVHL-UHFFFAOYSA-N,"(2,2-dimethylpropyl)benzene",CC(C)(C)Cc1ccccc1,C11H16,CJGXJKVMUHXVHL-UHFFFAOYSA-N,221,liquid|solid,liquid|solid,50.0,350.54,101.325,101.325,52.68,9885.82,407.11986425339364,182.33
inchikey::KPSSIOMAKSHJJG-UHFFFAOYSA-N,"2,2-dimethyl-1-propanol",CC(C)(C)CO,C5H12O,KPSSIOMAKSHJJG-UHFFFAOYSA-N,221,liquid|solid,liquid|solid,50.0,380.52,101.325,101.325,40.59,300.53,158.017963800905,127.38
inchikey::BDERNNFJNOPAEC-UHFFFAOYSA-N,propan-1-ol,CCCO,C3H8O,BDERNNFJNOPAEC-UHFFFAOYSA-N,221,glass|liquid|solid,liquid|other|solid,51.61,428.15,100.0,19945.0,32.44,181.83,128.08173966597286,139.18006632
inchikey::LCZVKZDNDWTYMV-UHFFFAOYSA-N,sodium decaoxotrititanatedigadolinate,[Gd+3].[Gd+3].[Na+].[Na+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Ti+4].[Ti+4].[Ti+4],Gd2Na2O10Ti3,LCZVKZDNDWTYMV-UHFFFAOYSA-N,221,solid,solid,50.0,630.3,101.325,101.325,57.92,435.0,310.0192307692308,336.0
inchikey::BBMCTIGTTCKYKF-UHFFFAOYSA-N,heptan-1-ol,CCCCCCCO,C7H16O,BBMCTIGTTCKYKF-UHFFFAOYSA-N,217,liquid|solid,liquid|solid,50.0,380.0,101.325,101.325,52.11,358.8,218.06552995391706,245.8
inchikey::IMNFDUFMRHMDMM-UHFFFAOYSA-N,heptane,CCCCCCC,C7H16,IMNFDUFMRHMDMM-UHFFFAOYSA-N,217,liquid|solid,liquid|solid,50.0,350.0,100.0,20000.0,49.962,246.44,168.64947664289843,202.99399994706
inchikey::OEMSKMUAMXLNKL-UHFFFAOYSA-N,"4-methyl-cyclohex-4-ene-1, 2-dicarboxylic acid anhydride",CC1=CCC2C(=O)OC(=O)C2C1,C9H10O3,OEMSKMUAMXLNKL-UHFFFAOYSA-N,215,liquid|solid,liquid|solid,80.0,360.133,101.325,101.325,63.17,327.9,144.46030232558138,122.4
inchikey::NWRGOKQOCDNFMC-UHFFFAOYSA-G,lead sodium chloride sulfate (Na3Pb2Cl(SO4)3),O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Cl-].[Na+].[Na+].[Na+].[Pb+2].[Pb+2],ClNa3O12Pb2S3,NWRGOKQOCDNFMC-UHFFFAOYSA-G,213,solid,solid,50.0,336.16,101.325,101.325,124.9,426.3,325.72816901408453,346.3
inchikey::IXUFJPDZCQJYBC-UHFFFAOYSA-N,1-ethylpyridinium hexafluorophosphate,CC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,C7H10F6NP,IXUFJPDZCQJYBC-UHFFFAOYSA-N,212,liquid|solid,liquid|solid,80.0,400.0,100.0,101.325,119.515,389.56,242.17958962264146,238.89499999999998
inchikey::FXHOOIRPVKKKFG-UHFFFAOYSA-N,"N,N-dimethylethanamide",CC(=O)N(C)C,C4H9NO,FXHOOIRPVKKKFG-UHFFFAOYSA-N,211,liquid|solid,liquid|solid,50.0,340.0,101.3,101.325,42.13,181.6,128.48417061611374,132.0
inchikey::MPPPKRYCTPRNTB-UHFFFAOYSA-N,1-bromobutane,CCCCBr,C4H9Br,MPPPKRYCTPRNTB-UHFFFAOYSA-N,210,liquid|solid,liquid|solid,50.0,370.0,101.325,101.325,45.64,178.5,135.75247619047622,151.95
inchikey::BSKSXTBYXTZWFI-UHFFFAOYSA-M,1-butyl-3-methylimidazolium acetate,CC(=O)[O-].CCCCn1cc[n+](C)c1,C10H18N2O2,BSKSXTBYXTZWFI-UHFFFAOYSA-M,209,glass|liquid,liquid|other,50.0,413.15,101.325,101.325,85.39,470.32750395,285.2003221780191,354.0962892
inchikey::LNTHITQWFMADLM-UHFFFAOYSA-N,"3,4,5-trihydroxybenzoic acid",O=C(O)c1cc(O)c(O)c(O)c1,C7H6O5,LNTHITQWFMADLM-UHFFFAOYSA-N,209,solid,solid,263.15,471.15,100.0,100.0,178.8,301.03,236.43363636363634,233.29
inchikey::KBPLFHHGFOOTCA-UHFFFAOYSA-N,octan-1-ol,CCCCCCCCO,C8H18O,KBPLFHHGFOOTCA-UHFFFAOYSA-N,209,liquid|solid,liquid|solid,50.0,397.45,100.0,101.325,50.35,408.64,230.17531100478467,197.6
inchikey::DZKBMAVICZPVLY-UHFFFAOYSA-L,dicarbonyl rhodium complex with o-semiquinone,CC(C)(C)c1ccc(C(C)(C)C)c([O-])c1[O-].[C-]#[O+].[C-]#[O+].[Rh+2],C16H20O4Rh,DZKBMAVICZPVLY-UHFFFAOYSA-L,208,solid,solid,51.08,350.06,101.325,101.325,85.22,431.8,319.9872115384615,340.15
inchikey::YFKARYKTBAJBCH-UHFFFAOYSA-N,lithium silicide (Li22Si5),[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Si].[Si].[Si].[Si].[Si],Li22Si5,YFKARYKTBAJBCH-UHFFFAOYSA-N,207,solid,solid,50.0,830.32,101.325,101.325,63.72,1165.81,643.0150917874397,677.74
inchikey::GELKBWJHTRAYNV-UHFFFAOYSA-K,iron(II) lithium phosphate,O=P([O-])([O-])[O-].[Fe+2].[Li+],FeLiO4P,GELKBWJHTRAYNV-UHFFFAOYSA-K,205,solid,solid,50.0,770.6,101.325,101.325,22.66,186.9,94.00482926829267,89.21
inchikey::BJHIKXHVCXFQLS-PQLUHFTBSA-N,D-(-)-tagatose,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO,C6H12O6,BJHIKXHVCXFQLS-PQLUHFTBSA-N,203,solid,solid,50.0,331.249,101.325,101.325,34.58,254.96,125.86544827586208,115.49
inchikey::OCJBOOLMMGQPQU-UHFFFAOYSA-N,"1,4-dichlorobenzene",Clc1ccc(Cl)cc1,C6H4Cl2,OCJBOOLMMGQPQU-UHFFFAOYSA-N,201,liquid|solid,liquid|solid,50.0,380.0,101.325,101.325,39.36,188.66,117.75026368159205,115.81
inchikey::YSFBEAASFUWWHU-UHFFFAOYSA-N,"2,4-dichlorobenzaldehyde",O=Cc1ccc(Cl)cc1Cl,C7H4Cl2O,YSFBEAASFUWWHU-UHFFFAOYSA-N,200,liquid|solid,liquid|solid,79.167,371.515,101.325,101.325,71.3,214.66,146.96228000000002,149.065
inchikey::CDOOAUSHHFGWSA-OWOJBTEDSA-N,"trans-1,3,3,3-tetrafluoropropene",F/C=C/C(F)(F)F,C3H2F4,CDOOAUSHHFGWSA-OWOJBTEDSA-N,199,fluid|gas|liquid,gas|liquid|other,270.15,425.15,101.325,16163.0,96.46,525.5036596224,167.3561279229146,167.4130582304
inchikey::OBWRBAQXRLLXFR-UHFFFAOYSA-N,5-(1-adamantyl)tetrazole,C1C2CC3CC1CC(c1nn[nH]n1)(C2)C3,C11H16N4,OBWRBAQXRLLXFR-UHFFFAOYSA-N,198,gas|solid,gas|solid,50.0,1000.0,101.325,101.325,46.01,562.4,173.24515151515152,164.8
inchikey::ZSIAUFGUXNUGDI-UHFFFAOYSA-N,hexan-1-ol,CCCCCCO,C6H14O,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,194,liquid|solid,liquid|solid,50.0,399.28,101.325,101.325,41.99,329.13,196.8106701030928,213.14
inchikey::UIUJMPLGCICBOO-UHFFFAOYSA-K,dysprosium(III) phosphate,O=P([O-])([O-])[O-].[Dy+3],DyO4P,UIUJMPLGCICBOO-UHFFFAOYSA-K,191,solid,solid,348.15,868.15,101.325,101.325,117.5,155.7,143.76806282722512,146.4
inchikey::VMQNACIFKWPHCY-UHFFFAOYSA-J,sodium tetrafluorolanthanate,[F-].[F-].[F-].[F-].[La+3].[Na+],F4LaNa,VMQNACIFKWPHCY-UHFFFAOYSA-J,191,solid,solid,50.0,1020.4,101.325,101.325,26.1,211.5,121.74706806282722,126.1
inchikey::WTPHGNZHEWKKFQ-UHFFFAOYSA-N,barium cerium(IV) oxide,[Ba+2].[Ce+4].[O-2].[O-2].[O-2],BaCeO3,WTPHGNZHEWKKFQ-UHFFFAOYSA-N,188,solid,solid,50.0,300.0,101.325,101.325,29.4,114.9,78.78606382978724,81.05000000000001
inchikey::AIFZFOBXEMBWJQ-UHFFFAOYSA-N,lead(II) molybdenum(VI) oxide,[Mo+6].[O-2].[O-2].[O-2].[O-2].[Pb+2],MoO4Pb,AIFZFOBXEMBWJQ-UHFFFAOYSA-N,188,solid,solid,50.0,798.0,101.325,101.325,37.044,148.1,89.73520237617022,97.41996216000001
inchikey::OVBFMUAFNIIQAL-UHFFFAOYSA-N,"1,4-diisocyanatobutane",O=C=NCCCCN=C=O,C6H8N2O2,OVBFMUAFNIIQAL-UHFFFAOYSA-N,185,liquid|solid,liquid|solid,50.0,360.0,101.325,101.325,54.07,239.9,165.24437837837837,162.5
inchikey::KMTRUDSVKNLOMY-UHFFFAOYSA-N,ethylene carbonate,O=C1OCCO1,C3H4O3,KMTRUDSVKNLOMY-UHFFFAOYSA-N,185,liquid|solid,liquid|solid,180.0,398.15,101.325,101.325,69.78,158.511708,104.85207085621624,102.8
